"","latitude","longitude","Unit","multi","YrNights"
"526",38.9015567081581,-76.9929704401569,1,1,10
"527",38.9342882120658,-77.0380273667789,1,0,22.1917808219178
"528",38.9338033322961,-77.0273008077357,1,0,174
"529",38.904744836147,-77.0274106850857,1,1,60
"530",38.9167138082119,-77.0195323612102,1,1,372
"531",38.9046177561809,-77.0270388251653,1,1,192
"532",38.8906244364922,-76.9957331470572,1,0,6
"533",38.9094290699213,-77.0664956585123,1,1,150
"534",38.9290429923347,-76.9594388098912,0,1,4.98082191780822
"535",38.8854923070131,-76.9877651437734,1,0,6
"536",38.9121762814832,-77.0426885429311,1,0,96
"537",38.9123391289489,-77.0292986323182,1,0,6.57534246575342
"538",38.9383028315125,-77.0317063209461,1,0,48
"539",38.8882361885372,-76.9900338286141,1,1,6
"540",38.9215058258511,-77.0318958356356,1,1,7.85753424657534
"541",38.8861719594127,-76.9878463449061,1,1,60
"542",38.9120899412659,-77.0476075585262,1,1,90
"543",38.8847483070589,-76.9893349112438,1,1,9.07397260273973
"544",38.8983190182038,-76.9879311793697,1,1,17.2602739726027
"545",38.9360940155686,-77.0375731550377,1,0,36
"546",38.8873729435996,-76.9894953813184,1,0,36
"547",38.9050436861595,-77.0188060108027,1,1,132
"548",38.8875122374692,-76.9898315169817,1,1,24
"549",38.9570624718216,-77.0867532018684,0,0,60
"550",38.8907356636309,-77.0016368172191,1,1,10
"551",38.9147003281188,-77.0402011322911,1,1,192
"552",38.8943988600132,-76.9980960478356,1,1,216
"553",38.8872792399057,-76.9890552802519,1,1,12
"554",38.8877609046972,-76.9903120544646,1,1,42
"555",38.8897516815487,-77.0001514189775,1,1,6
"556",38.9147572045799,-77.0334829891151,1,1,12
"557",38.929509282434,-77.0273774745318,1,1,96
"558",38.9130118709465,-77.0484363478924,1,1,18
"559",38.9222410189035,-77.0451678759778,1,0,42
"560",38.9524355582814,-77.0882387726161,1,0,66
"561",38.8824922347026,-76.9917215711136,1,0,18
"562",38.900772039742,-77.024677399154,1,0,36
"563",38.9004812187021,-76.9836128073613,1,1,24
"564",38.9364404313174,-77.0283347916934,0,0,12
"565",38.9167525460286,-77.0146921171127,0,0,20
"566",38.9401213544417,-77.0338805469868,0,0,90
"567",38.8932677522198,-76.990191416219,1,0,24
"568",38.9609389871709,-77.0844613418986,0,1,12
"569",38.9712116730339,-77.0140836839657,1,0,36
"570",38.9045110376075,-77.0302218857456,1,0,69.5342465753425
"571",38.8814472738725,-76.9855840101396,1,0,18
"572",38.9116745735028,-77.0179713480527,1,0,0.394520547945205
"573",38.9271867420592,-77.0327267064735,1,0,6
"574",38.8815639743834,-77.002400525758,1,0,12
"575",38.8964484059224,-76.9891180512278,1,1,72
"576",38.8762287413741,-77.0098893533969,1,0,90
"577",38.9198320338695,-77.0392964996495,0,1,24
"578",38.9247910209376,-77.0429130637665,0,0,54
"579",38.9227984545855,-77.0540714921607,0,1,6
"580",38.9195342493167,-77.0157161958745,0,1,6
"581",38.9097221995574,-77.026928230636,1,0,NA
"582",38.9171418194535,-77.0380770290293,1,1,108
"583",38.9060220108228,-77.0182505079774,1,0,42
"584",38.9124821181366,-77.0425966819486,1,1,6
"585",38.9053713456232,-77.0003403289122,1,0,192
"586",38.9155744360253,-77.0278851947099,1,0,198
"587",38.9107816554497,-77.0100654882384,0,0,54.641095890411
"588",38.8730486759617,-77.010877164786,1,1,NA
"589",38.8852706477032,-76.9836771336112,1,0,18
"590",38.9205007443642,-77.0470459186502,1,0,42
"591",38.927867277092,-77.0410046074176,1,0,12
"592",38.8781222251793,-76.988042072916,1,0,6
"593",38.9052283744686,-77.0376124209782,1,1,24
"594",38.9106083869843,-77.0369426503392,1,1,144
"595",38.913709041865,-77.0143517094267,1,1,18
"596",38.8762202963689,-76.9637508659801,0,1,6
"597",38.9340260963832,-77.0398290161838,1,0,24
"598",38.9800667142794,-77.0155378956782,1,0,NA
"599",38.9119921959894,-77.037202273432,1,0,12
"600",38.9291388009245,-77.0417579506587,1,0,30
"601",38.9083467394249,-77.0493899449227,1,0,48
"602",38.9418418987463,-77.0219908479807,0,1,180
"603",38.9150145332585,-77.0386542746121,0,1,72
"604",38.9094541466162,-77.0535487219885,1,0,654
"605",38.9098797611119,-77.0295658258613,0,0,232
"606",38.9241156243574,-77.0431568164411,1,0,294
"607",38.9212697715122,-77.0368814646843,1,0,6
"608",38.9161490776756,-77.0402227082129,0,1,25.8575342465753
"609",38.9308006201742,-77.0431673296467,1,0,60
"610",38.9176046139935,-77.0336734891917,0,0,30
"611",38.9255775219125,-76.9912773129026,0,0,18
"612",38.9202300863486,-77.0412073832101,1,0,6.65753424657534
"613",38.9125609062916,-77.0144112716685,0,1,90
"614",38.8888829109179,-76.9937587089177,1,0,30
"615",38.8894009446522,-76.9866463025559,0,0,6
"616",38.9254594367567,-77.0073222318195,0,0,6
"617",38.8895326168097,-77.0010100185147,1,1,6
"618",38.8887341118366,-77.0024585427059,1,1,6
"619",38.9128551312933,-77.0221839296238,1,0,12
"620",38.9193317174129,-77.03011792501,0,1,6
"621",38.8839691833558,-76.98604512273,1,0,4.52054794520548
"622",38.945551318802,-77.0177561300779,1,0,48
"623",38.9118003003549,-77.0242356055457,0,1,1.4958904109589
"624",38.892921404495,-77.0188976064664,1,1,138
"625",38.8938871660344,-77.018811906651,1,1,0.394520547945205
"626",38.9364718305476,-76.9765912382679,0,1,10
"627",38.9507200541695,-76.9978280512522,1,0,24
"628",38.9240083090723,-76.9531083121511,1,0,12
"629",38.9002451437242,-77.0558534369545,1,0,72
"630",38.9251894112562,-77.0325149686356,1,1,84
"631",38.9127568106013,-77.0365172112331,1,1,3.94520547945205
"632",38.921490911632,-77.0419244014487,1,0,54
"633",38.9066857170102,-77.0330524774501,0,0,6
"634",38.8851039844886,-76.9904819826376,1,1,18
"635",38.8835399252276,-76.9965564484682,1,0,36
"636",38.939578686628,-77.0227185197678,0,1,5.72054794520548
"637",38.9289062688349,-77.0236530068836,0,0,54
"638",38.9405693332304,-77.0213153999545,0,1,384
"639",38.9420232533394,-77.0232782788981,0,1,66
"640",38.8814281033586,-76.9864095667225,0,0,18
"641",38.880481246623,-76.9836649039011,1,1,6
"642",38.8422291973834,-76.9764170317204,0,1,12
"643",38.9231785180901,-76.9935577055658,1,0,18.9369863013699
"644",38.9298193084805,-77.0257700365405,0,1,36
"645",38.9194278254132,-77.0469627250732,0,1,204
"646",38.9368100471023,-77.0562702875074,1,0,24
"647",38.8841727904102,-76.9811297742062,0,0,18
"648",38.8854525261091,-76.9867378611312,1,1,6
"649",38.9064277287544,-77.0250099880277,1,0,8
"650",38.9056724179804,-76.9793751951453,1,0,324
"651",38.9176297273259,-77.0048986112478,0,0,6
"652",38.9897926161991,-77.0460347592556,0,0,6
"653",38.9076882244912,-77.039239453901,1,0,66
"654",38.9004527861464,-77.0491492670017,1,1,9.20547945205479
"655",38.8998720444994,-77.0504922153078,1,1,102
"656",38.901119536643,-76.9981994982447,1,0,132
"657",38.9167742872681,-77.0430643271478,1,0,66
"658",38.9506625159554,-77.0165857113656,1,0,336
"659",38.9062739622248,-77.044937534376,1,0,138
"660",38.8988362098755,-76.9911781921293,0,0,168
"661",38.9209942174568,-77.0131786911748,1,0,234
"662",38.9524304303646,-77.0716382186327,0,0,336
"663",38.9186327282523,-77.0135162965209,1,0,48
"664",38.903859764278,-76.9821934380326,1,0,48
"665",38.9067579930971,-77.0482994690637,1,1,NA
"666",38.9084719574605,-77.0449851244376,1,0,16
"667",38.9632893735281,-77.0742878776704,1,0,6
"668",38.909465785933,-77.0453304762269,1,1,36
"669",38.9061079353551,-77.0267484260179,1,0,198
"670",38.916579575045,-77.0240825614235,1,0,18
"671",38.907263096348,-77.0350146415386,1,0,128
"672",38.8904160634837,-76.9895290657214,1,0,6
"673",38.911795959254,-77.0382147683332,1,0,168
"674",38.9005835368813,-77.0527136524993,0,1,6
"675",38.9119923260761,-77.0365733741794,0,1,114
"676",38.9137695778667,-77.0360153828687,1,1,282
"677",38.917363957527,-77.0381248359577,1,1,36
"678",38.9794735839919,-77.0229908872189,1,0,5.45753424657534
"679",38.9156531173248,-77.0445335056408,1,0,126
"680",38.9200212382166,-77.0382712562527,1,1,180
"681",38.9051739110021,-77.0250991081232,1,0,6
"682",38.9019282933196,-77.0587990637454,1,0,36
"683",38.9359837948233,-77.021160494415,1,0,43.6438356164384
"684",38.9180255531647,-77.0372850043696,0,1,18
"685",38.9179176178087,-77.037841849512,1,1,6
"686",38.8998141019689,-77.0460612947966,1,0,300
"687",38.9160360596857,-77.0394079632203,1,0,72
"688",38.9134648947927,-77.0091469628809,0,0,114.805479452055
"689",38.8878968738698,-76.9869046482497,1,0,6
"690",38.9235422394243,-77.0404781760174,1,0,12.558904109589
"691",38.9195987155983,-77.0413527519193,1,0,78
"692",38.9188670081654,-76.9839141443286,0,1,25.1178082191781
"693",38.8854317958748,-77.0068179160858,1,0,6
"694",38.9007966208038,-77.0148596827361,1,1,228
"695",38.9536165355046,-77.0335991983073,1,0,114
"696",38.8973513239408,-77.0036265319089,1,1,444
"697",38.9267055739426,-76.9944577451897,0,0,216
"698",38.9211106915848,-77.0320040385317,1,0,24
"699",38.9147919226124,-77.0473861642308,0,1,24
"700",38.9206089957184,-77.0396559640795,0,1,40
"701",38.9238827880214,-77.041880196004,1,0,12
"702",38.9277215098763,-77.0572763016685,0,0,28
"703",38.9162742917241,-77.032330014367,1,0,6
"704",38.9277736806801,-77.0337220420106,1,1,12
"705",38.9168565168905,-77.0280880246024,1,1,24
"706",38.9289190820784,-77.0374266769664,1,0,6
"707",38.937523667125,-77.0361241511216,1,1,306
"708",38.918801614925,-77.0099361194828,1,1,30
"709",38.9275721924833,-77.0336035507631,1,0,54
"710",38.8995909576162,-77.0027015172885,0,0,24
"711",38.9060629330757,-77.0805000770268,1,0,60
"712",38.9037916218315,-77.0026702379737,0,1,24
"713",38.9176020524922,-77.0394525490896,1,0,414
"714",38.9140231724118,-77.0404417259072,1,0,66
"715",38.9683618105608,-77.0251660118227,0,1,0.920547945205479
"716",38.9358268516804,-76.9750226447703,1,1,24
"717",38.8993337232103,-77.0164595995883,1,0,102
"718",38.9305646007035,-77.0339465634644,1,0,12
"719",38.8272227364989,-77.0091957823761,1,0,7.23287671232877
"720",38.9240332655724,-77.0366131416863,1,0,234
"721",38.9173618457908,-77.0412231580026,0,1,0.197260273972603
"722",38.9169881182679,-77.0399779706989,0,1,12
"723",38.9170723990912,-77.0380222075608,0,1,1.05205479452055
"724",38.9772347812851,-77.0583473903151,1,0,60
"725",38.9270395428772,-77.0373560716941,1,0,6
"726",38.8907260169502,-76.9910402919861,0,0,60
"727",38.9223880546543,-77.0322844563614,0,0,18
"728",38.923982938401,-77.0003955206427,1,0,36
"729",38.9101633873658,-77.0418557984214,1,0,NA
"730",38.9265588620263,-76.9690642281079,1,0,24
"731",38.9179349387868,-77.096022951837,1,0,5.75342465753425
"732",38.931314484803,-77.0267400988454,1,0,228
"733",38.9424478641997,-77.0207856343244,0,1,6
"734",38.9446977956382,-77.013924116376,1,1,144
"735",38.8927222812893,-77.018797528779,1,1,84
"736",38.8943338944621,-77.019180215769,1,1,18
"737",38.9119213051946,-77.0479299555039,1,0,252
"738",38.9125807108076,-77.0200589318613,0,0,150
"739",38.9524781234604,-77.029787948422,0,0,6
"740",38.9305732455173,-77.0388918245684,0,0,6
"741",38.9337765304547,-77.0262530457156,0,1,9.86301369863014
"742",38.9340288727963,-77.0283845062346,0,1,18
"743",38.8842032137328,-76.9786163952274,1,0,36
"744",38.9456479520214,-77.0181779504369,0,1,282
"745",38.9304934753794,-77.0427898270296,1,0,60.6575342465753
"746",38.927982834572,-77.03090576573,0,0,12
"747",38.9218158037392,-77.0166556076287,1,0,NA
"748",38.9350426138803,-77.0248482199278,0,0,12
"749",38.8900645267029,-76.9905427506503,1,0,6
"750",38.8952469566513,-76.9958896488759,1,1,6
"751",38.8796161929214,-77.004342091093,0,0,20
"752",38.9127075650522,-77.0042593544728,1,0,40
"753",38.9112373695268,-77.0288324415462,1,0,114
"754",38.9316727208436,-76.9848623796793,1,0,12
"755",38.8879725616539,-76.9899756673197,0,1,42
"756",38.9121483120506,-77.0290230941678,1,1,30
"757",38.8912908675805,-76.9997631845953,1,1,12
"758",38.9151033918246,-77.0179226650007,1,0,186
"759",38.9257483943043,-77.0342661418652,1,1,24
"760",38.9253250466639,-77.0346316250214,1,1,48
"761",38.9261487338329,-77.0342776885981,1,1,180
"762",38.907137310259,-77.0487154346983,1,1,288
"763",38.9612501372496,-77.0244672067893,1,0,6
"764",38.8963207863949,-76.988025667136,1,0,192
"765",38.9087348788945,-77.0441359858692,1,1,6
"766",38.9042419050564,-77.0126160885014,1,0,84
"767",38.9160046164386,-77.0500630357271,1,0,66
"768",38.9001694739365,-76.9768448468098,1,0,13.6109589041096
"769",38.8901486831371,-76.9868258153338,1,0,6
"770",38.9106670101093,-77.0080882285597,1,0,240
"771",38.9571770444775,-77.0902884407494,1,0,28
"772",38.9276966219478,-77.0350283063423,1,0,7.1013698630137
"773",38.9205234923508,-77.0050555300526,1,0,6.57534246575342
"774",38.9140870156695,-77.0438076575701,1,0,174
"775",38.9426946760064,-77.0224572834153,1,0,330
"776",38.9107213113932,-77.0399509806398,1,0,48
"777",38.9138896329144,-77.0197198066637,0,0,40
"778",38.8799521755504,-77.0192643679337,1,0,18
"779",38.9056271223638,-77.027356346679,1,1,264
"780",38.8976933352389,-76.9861959984628,1,1,72
"781",38.9618384786299,-76.9939329821818,0,0,346.093150684932
"782",38.9336799261028,-77.0321622131187,1,0,66
"783",38.9127713629463,-77.0130610294592,1,0,12
"784",38.9184385903675,-77.0408018226727,1,0,108
"785",38.9185899823807,-77.0260494562205,0,0,30
"786",38.9265187862553,-77.0286010578723,1,1,6
"787",38.9005857370512,-77.014180667132,0,0,6
"788",38.8971494591586,-76.9966723394238,0,0,30
"789",38.9159186162449,-77.0453692782719,1,0,36
"790",38.9024369355171,-77.0501961016412,1,1,18
"791",38.9084189907126,-77.0279284867412,0,0,150
"792",38.8997439038475,-77.0430675262745,1,1,150
"793",38.9487828942215,-77.015602743645,1,0,72
"794",38.9444330407528,-77.0217904756045,0,0,42
"795",38.8931438660512,-77.0010210655348,1,0,24
"796",38.9334010861248,-77.0802275119057,1,0,66
"797",38.9175725377283,-77.0011018302119,0,1,210
"798",38.8840456331046,-76.9995929752596,1,0,6
"799",38.9061526696854,-77.0471044154249,1,0,162
"800",38.8819024996973,-76.9934855640008,1,0,12
"801",38.9045110860703,-76.9947725709889,0,0,10.5534246575342
"802",38.8991112350067,-76.9917961690508,1,0,13.2383561643836
"803",38.9262696532452,-77.0263646693989,0,0,14.9917808219178
"804",38.9142116433854,-77.0426806298581,1,0,4.20821917808219
"805",38.9223865233863,-76.982616926585,0,1,60
"806",38.9103871498092,-77.0068824434382,1,0,12
"807",38.9070039392271,-77.0297227818128,1,1,144
"808",38.9101004159849,-77.0422134272692,1,1,132
"809",38.9170742037682,-77.0351232729563,1,0,12
"810",38.9128067721837,-77.0394391847833,1,1,42
"811",38.9097490276925,-77.041307818015,1,1,90
"812",38.9234745420847,-77.042777546357,1,0,18
"813",38.9201545935899,-77.0289461723643,1,0,150
"814",38.9089824021669,-77.0381834874172,1,0,28
"815",38.9145946765856,-77.0123598098759,1,0,12
"816",38.9153154673464,-77.0466191609847,1,1,138
"817",38.9006423886797,-76.9972959947917,1,1,240
"818",38.8953213916721,-76.9973684632302,0,1,222
"819",38.9212844642901,-77.0315829946817,0,0,18
"820",38.9222744892812,-77.0404985100122,1,1,152
"821",38.9871732052968,-77.035648514473,0,0,204
"822",38.9117340165002,-77.0337656920061,1,0,NA
"823",38.9220691562027,-77.0298030629509,1,0,36
"824",38.8764849866143,-77.0153615036355,0,0,5.58904109589041
"825",38.8917489710134,-76.9909164909766,0,0,6
"826",38.9328577298451,-77.0778718177315,1,0,24
"827",38.9056828956337,-77.0120282695752,0,1,96
"828",38.9041696474996,-77.0128149420079,0,1,NA
"829",38.9057091900721,-77.0459994059658,1,0,288
"830",38.9227958575693,-77.0415343871644,1,0,24
"831",38.9352102268132,-77.0285155667391,0,1,150
"832",38.9113866360138,-77.0354572005457,0,0,NA
"833",38.906831066271,-77.0298755829177,1,0,84
"834",38.931905633842,-77.0268442169937,1,0,78
"835",38.9061674309765,-77.0310387478991,1,1,126
"836",38.9334535534764,-77.0330287420477,0,0,47.5561643835616
"837",38.9408328478266,-77.0187102619281,0,1,48
"838",38.9114838934194,-77.0488603956277,0,0,8.38356164383562
"839",38.9154861469134,-77.041365750518,1,0,12
"840",38.9294275073732,-77.0378445415925,1,0,48
"841",38.9126904473494,-77.0304462464537,1,0,24
"842",38.8421504027977,-76.9763332341657,0,1,144
"843",38.9221748070494,-76.9835091920513,1,1,6
"844",38.8979894760137,-77.001806543045,1,1,48
"845",38.9139363418629,-77.0405705812424,1,1,114
"846",38.8408171177168,-76.9779750375029,0,1,42
"847",38.9324274735608,-76.9841767033128,1,0,72
"848",38.8623199955546,-76.9617342987495,0,0,88.372602739726
"849",38.8642222532078,-76.9657129634162,0,0,354
"850",38.9026539283076,-76.9818466393457,0,0,12
"851",38.9033600075681,-76.9891812689675,0,1,NA
"852",38.9030627876689,-76.9904004464995,1,1,252
"853",38.9265425539615,-77.0610335717958,1,0,6
"854",38.9295576441495,-77.0398435165104,1,0,18
"855",38.90612847003,-76.9965381944528,0,0,72
"856",38.9256855538744,-77.034971224111,1,0,6
"857",38.929246499913,-77.0306412800409,1,0,6
"858",38.9677349328597,-77.0264388670892,0,1,324
"859",38.8996445946081,-76.9204529761715,0,1,91.2657534246575
"860",38.9226946610478,-77.0414276998099,1,1,42
"861",38.8807894798456,-76.9876766489227,1,1,6
"862",38.9161918211369,-77.0384264740146,0,1,12
"863",38.9057637987308,-77.0051567556638,0,0,162
"864",38.888704858847,-76.9981639122864,1,1,6
"865",38.9435247114089,-77.013175571318,0,1,6
"866",38.900089164715,-77.0188170930518,1,1,71.2438356164384
"867",38.9365933511943,-77.0248804122249,1,0,246
"868",38.9098259971729,-77.0351873324013,1,0,30
"869",38.9018593184774,-77.0506946112563,1,0,31.9123287671233
"870",38.8999365223888,-77.0163454091627,1,0,96
"871",38.910362735677,-77.0605312998773,1,0,114
"872",38.9099399249321,-77.0383271757757,1,0,150
"873",38.9076119133791,-77.0501350472991,1,1,11.2602739726027
"874",38.9308190299526,-77.0384723433045,1,1,12
"875",38.9087457924571,-77.0516662416671,1,0,0.986301369863014
"876",38.9210951476393,-77.0477321898802,1,0,152.416438356164
"877",38.93808649276,-76.9700092252741,1,0,60
"878",38.9243563384482,-77.0396351267758,0,1,55.2328767123288
"879",38.8977019507132,-76.9953891903609,1,0,40
"880",38.8849763171158,-77.005344713332,1,0,54
"881",38.8979768657922,-77.0148715678852,1,0,24
"882",38.9292122303579,-77.0408686910738,0,0,6
"883",38.9284132143336,-77.0222892868407,0,0,2.41643835616438
"884",38.9103968801291,-77.0416537379933,1,1,66
"885",38.9325229378436,-77.0872513885168,1,0,42
"886",38.9381504498733,-77.0237794322345,0,1,26.0383561643836
"887",38.9228317530272,-77.0422290210101,0,1,54
"888",38.9655068425313,-77.0297378805938,0,0,36.5424657534247
"889",38.9013332678719,-76.9848842027861,1,0,210
"890",38.9107569637281,-77.0409621882497,1,0,6
"891",38.9025604066718,-77.0017138003605,1,1,300
"892",38.9145151074422,-77.0687225283943,0,1,90
"893",38.9151203898162,-77.0702251435557,1,1,132
"894",38.8975148913048,-76.9958871888799,1,0,300
"895",38.8827257881789,-76.9952439646262,0,0,6
"896",38.9224376532485,-77.0345459722209,1,0,18
"897",38.9182217020897,-77.0363542576889,1,1,126
"898",38.9037156044176,-77.0590701082801,1,1,13.413698630137
"899",38.9096563396217,-77.0496132644269,1,0,120
"900",38.8989480272244,-77.0327929569767,1,0,152
"901",38.8817563380073,-76.9982697827541,1,1,24
"902",38.9528615776867,-77.0917978789697,0,1,9.73150684931507
"903",38.951369039433,-77.0916198802849,1,1,5.03013698630137
"904",38.9273790175169,-76.9984555142624,1,0,18.2465753424658
"905",38.8788605913863,-76.9824635630324,1,1,24.3287671232877
"906",38.9129796102155,-77.0460512543165,0,1,36
"907",38.8991986811276,-77.0519522575155,0,1,66
"908",38.9129548417175,-77.0125345868277,0,0,18
"909",38.9023844500032,-77.0607863434284,1,1,84
"910",38.8730522207818,-77.0168794157346,1,0,24
"911",38.9244979467847,-77.0386871809412,1,0,6
"912",38.8780766531777,-77.0190678249639,1,0,36.0547945205479
"913",38.8915026984721,-77.0012444517107,0,0,78
"914",38.9111948965995,-77.0662647773311,1,1,NA
"915",38.909587103468,-77.02756522582,0,1,89.4082191780822
"916",38.905722259508,-77.0628982765968,1,0,12
"917",38.9132651396613,-77.0417101175273,1,1,204
"918",38.8755679706834,-77.0201883684607,1,0,18.9041095890411
"919",38.9527973697594,-76.9922322075709,0,0,216
"920",38.9277658734656,-77.0398510569726,1,0,8
"921",38.959507210647,-77.0721410018645,1,0,66
"922",38.9223994395282,-77.077877961896,1,0,12
"923",38.9224673565518,-77.0242415178497,1,0,12
"924",38.9055335883353,-77.0335504835965,1,1,48
"925",38.8843339003913,-76.9885021932414,0,1,6
"926",38.9166517991801,-77.031979839744,1,1,6
"927",38.9226946175161,-77.0732689815261,1,0,3.7972602739726
"928",38.9181627060956,-77.0371681437032,1,0,138
"929",38.8912055737104,-76.9856277096053,1,0,12
"930",38.9593200141111,-77.0838892648201,0,1,198
"931",38.9189599749205,-77.0450313163089,1,0,4.76712328767123
"932",38.8940870215353,-76.9856433684337,1,0,180
"933",38.8847310380383,-76.9925048777684,1,0,30
"934",38.9419816620914,-77.0334188976878,1,0,NA
"935",38.9076426681168,-77.0624710040884,0,0,NA
"936",38.930614169704,-77.0438376982481,1,1,18
"937",38.9049468336391,-77.0013074768596,1,0,3.05753424657534
"938",38.8819500484842,-76.9856612813473,1,1,12
"939",38.9659761633766,-77.0651767381773,0,1,42
"940",38.8930963088736,-76.9983459045897,0,1,6
"941",38.9196735042038,-77.0274335640711,1,0,240
"942",38.9283905905616,-77.0327014472995,1,0,12
"943",38.9153337987025,-77.0474646858411,1,1,30
"944",38.9174736237056,-77.0375243447973,0,1,24
"945",38.9599785396919,-77.0382816546343,0,0,6
"946",38.9297278176145,-77.0550636991166,1,0,24
"947",38.8916130490277,-76.9910734650305,1,0,42
"948",38.8430638358585,-76.9915870687365,0,0,78
"949",38.9167690742345,-77.0031994396008,0,0,174
"950",38.9138841303415,-77.0750363997378,0,1,126
"951",38.9090396905985,-77.0392995850781,1,1,162
"952",38.9150862872499,-77.0395639755007,0,1,NA
"953",38.9055337084492,-77.0579517665108,1,1,390
"954",38.9051857348001,-77.0580070027587,1,1,246
"955",38.9523300231195,-76.9866016693387,0,0,48
"956",38.909215230773,-77.0468903267787,1,0,40
"957",38.9050029731951,-77.0590387033069,1,1,7.33150684931507
"958",38.9175995018951,-77.0022016931721,1,0,19.3315068493151
"959",38.8991986508196,-76.9866417419056,1,0,3.15616438356164
"960",38.910301508265,-77.047058013582,0,0,30
"961",38.9103438392789,-77.0667070126318,1,0,209.605479452055
"962",38.8916762957455,-76.9133844678231,0,0,42
"963",38.916090213046,-77.0477229895557,0,1,84
"964",38.9104185715508,-77.0376652337109,1,1,24
"965",38.8832224194661,-76.9891203450901,0,1,60
"966",38.9232617964366,-77.036466962462,1,0,18
"967",38.9006093562192,-77.0508843174307,0,1,89.5068493150685
"968",38.948150064002,-77.0233035918349,1,0,140
"969",38.8920244356216,-77.0012232211309,1,0,6
"970",38.9317062984873,-77.0375381080805,1,0,6
"971",38.882996990113,-77.0038107113934,1,0,0.953424657534247
"972",38.9513442197704,-77.0667819721762,0,0,270
"973",38.9017027887859,-77.051254000405,1,1,48
"974",38.8795616648243,-77.0210947230972,0,0,48
"975",38.8748868517395,-77.0183717735263,0,0,0.821917808219178
"976",38.8818059584537,-76.9861956504579,0,1,6
"977",38.8968183929092,-76.9954750101754,1,1,12
"978",38.8646499744681,-76.9779001698169,0,0,51.3534246575342
"979",38.9151409804452,-77.0163726072333,0,1,2.36712328767123
"980",38.9083153095648,-77.0359979731426,1,1,18
"981",38.9161270956192,-77.0408330714452,1,1,72
"982",38.9213436431575,-77.0292416671321,0,0,6
"983",38.9193427326898,-77.030840462563,1,0,NA
"984",38.9201669436908,-77.0289455436163,1,0,1.47945205479452
"985",38.9085534009062,-77.0403274600828,1,0,280
"986",38.9010965172263,-77.0508772623221,1,0,168
"987",38.9318755576014,-77.0260055638213,0,0,54
"988",38.9122707884064,-77.0287220248956,1,1,120
"989",38.9137700424875,-77.0833652698471,0,0,96
"990",38.9456300590739,-77.0180525890838,1,1,654
"991",38.8962278976595,-76.9735649661338,1,0,18
"992",38.8841527212021,-76.9899538519007,0,1,6
"993",38.9055247525561,-77.0067561545447,1,0,126
"994",38.9177713834405,-77.045630172267,1,0,66
"995",38.952049487182,-77.020699007435,1,0,240
"996",38.9214291186413,-76.9871974297738,1,0,30
"997",38.923116871494,-77.0340529647188,1,0,6
"998",38.9442395904159,-77.0190617895394,1,1,1.43013698630137
"999",38.8819601721653,-77.0203988493538,1,0,240
"1000",38.8800571462951,-76.9816546805562,1,0,6
"1001",38.922539949569,-77.0372957494929,0,1,34.7178082191781
"1002",38.9254389506131,-77.052656038942,0,0,34.1753424657534
"1003",38.927151029362,-77.0340370692403,1,0,6
"1004",38.9624587896208,-77.0227807047154,1,1,31.841095890411
"1005",38.8956925854425,-77.0462549891316,1,0,180
"1006",38.8981501416769,-76.986791337682,0,0,114
"1007",38.9132371396165,-77.0089965485876,1,0,5.26027397260274
"1008",38.9233244928212,-77.0318697506148,1,0,66
"1009",38.8988977095347,-76.9993343741055,1,1,23.5397260273973
"1010",38.9137544555899,-77.0636638199798,1,0,164.186301369863
"1011",38.9245080793078,-77.0374495927119,1,0,24
"1012",38.9044394148241,-76.9987091542784,0,0,156
"1013",38.9012099787069,-77.0004783811195,1,1,84
"1014",38.8902314914486,-77.0018554181063,1,1,12
"1015",38.8953894166932,-77.020545590411,1,0,66
"1016",38.9097509303303,-77.0322360481636,1,1,12
"1017",38.9341604308148,-77.0265715769426,1,0,8.08767123287671
"1018",38.8983312206091,-76.9900411745494,1,0,18
"1019",38.9306975778095,-77.0740162360767,0,0,48
"1020",38.9274787979949,-77.0230977703243,0,1,12
"1021",38.9290006012403,-77.0211581824985,0,1,6
"1022",38.9067810681157,-77.004667641287,0,0,78
"1023",38.9386737616799,-77.0344635553204,0,0,60.9534246575342
"1024",38.893301132643,-76.9918730300712,1,0,222
"1025",38.9354687111039,-77.0311177794763,1,0,48
"1026",38.9039506183689,-76.9895209066352,1,0,144
"1027",38.9388676148898,-77.0197185921974,1,0,6
"1028",38.9174703858979,-77.0127936538322,0,1,176.745205479452
"1029",38.9646133973072,-77.0651084362057,0,1,168
"1030",38.9275825912821,-77.0247243625344,1,0,14
"1031",38.9240235381904,-77.0394271842345,1,0,72
"1032",38.9132453673851,-77.0424536837448,1,1,99.7260273972603
"1033",38.9187940076162,-76.979824105591,0,1,12
"1034",38.9379371064138,-77.0287714870538,0,0,29.9835616438356
"1035",38.919510782538,-77.0416030251208,1,0,117.945205479452
"1036",38.9146565246427,-77.0444771845031,1,0,498
"1037",38.9495621425755,-77.0318234887504,1,0,5.81917808219178
"1038",38.9289979625195,-77.0265409359956,1,0,62.613698630137
"1039",38.9106768823234,-77.0177773743636,0,0,120
"1040",38.9004168228218,-77.0172965643052,1,0,2744
"1041",38.9189095032565,-77.0279326908282,0,1,48
"1042",38.9058850489304,-77.0594876888925,1,0,174
"1043",38.9160985551306,-77.075739053762,0,1,15.8465753424658
