listing_id,date
4639513,2015-09-05
4639513,2015-09-28
3644326,2014-08-17
3644326,2014-08-31
3644326,2014-09-13
3644326,2014-09-18
3644326,2014-09-28
3644326,2014-10-05
3644326,2014-10-13
3644326,2014-10-19
3644326,2015-03-16
3644326,2015-03-24
3644326,2015-04-05
3644326,2015-04-08
3644326,2015-04-12
3644326,2015-05-10
3644326,2015-08-24
3644326,2015-08-26
3644326,2015-08-28
3644326,2015-08-31
3644326,2015-09-03
3644326,2015-09-07
1048696,2014-10-12
1048696,2014-10-21
852056,2015-05-17
6644726,2015-09-27
1024905,2013-07-01
1024905,2013-09-01
1024905,2013-10-07
1024905,2013-10-14
1024905,2013-10-20
1024905,2014-05-19
1024905,2014-07-07
1024905,2014-10-18
1024905,2015-04-12
1024905,2015-04-18
1024905,2015-04-24
6066251,2015-04-26
6066251,2015-04-30
6066251,2015-05-12
6066251,2015-05-16
6066251,2015-05-24
6066251,2015-06-01
6066251,2015-06-11
6066251,2015-06-15
6066251,2015-06-20
6066251,2015-07-11
6066251,2015-07-15
6066251,2015-08-16
6066251,2015-08-21
6066251,2015-08-28
6066251,2015-09-12
6066251,2015-09-21
2350674,2014-03-05
2350674,2014-03-14
2350674,2014-03-28
2350674,2014-04-02
2350674,2014-04-22
2350674,2014-05-15
2350674,2014-05-16
2350674,2014-05-18
2350674,2014-05-19
2350674,2014-05-22
2350674,2014-05-28
2350674,2014-05-31
2350674,2014-06-06
2350674,2014-07-07
2350674,2014-07-09
2350674,2014-07-15
2350674,2014-07-18
2350674,2014-07-21
2350674,2014-07-29
2350674,2014-08-06
2350674,2014-08-10
2350674,2014-08-14
2350674,2014-08-17
2350674,2014-09-09
2350674,2014-10-13
2350674,2014-10-25
2350674,2014-11-04
2350674,2015-02-15
2350674,2015-03-08
2350674,2015-03-15
2350674,2015-04-03
2350674,2015-04-19
2350674,2015-05-06
2350674,2015-05-10
2350674,2015-05-15
2350674,2015-05-22
2350674,2015-05-25
2350674,2015-05-30
2350674,2015-06-04
2350674,2015-06-25
2350674,2015-06-26
2350674,2015-07-17
2350674,2015-07-19
2350674,2015-07-21
2350674,2015-08-26
2350674,2015-09-13
2350674,2015-09-14
5319716,2015-02-16
5319716,2015-03-01
5319716,2015-03-09
5319716,2015-03-15
5319716,2015-03-18
5319716,2015-03-21
5319716,2015-03-24
5319716,2015-03-25
5319716,2015-03-28
5319716,2015-04-05
5319716,2015-04-09
5319716,2015-04-12
5319716,2015-04-21
5319716,2015-04-28
5319716,2015-05-02
5319716,2015-05-05
5319716,2015-05-06
5319716,2015-05-08
5319716,2015-05-10
5319716,2015-05-17
5319716,2015-05-19
5319716,2015-05-21
5319716,2015-05-25
5319716,2015-05-28
5319716,2015-06-06
5319716,2015-06-12
5319716,2015-06-13
5319716,2015-06-17
5319716,2015-07-05
5319716,2015-07-08
5319716,2015-07-12
5319716,2015-07-14
5319716,2015-07-19
5319716,2015-07-23
5319716,2015-08-01
5319716,2015-08-07
5319716,2015-08-12
5319716,2015-08-16
5319716,2015-08-20
5319716,2015-08-27
5319716,2015-08-30
5319716,2015-09-13
5319716,2015-09-21
5319716,2015-09-29
6587577,2015-07-21
6587577,2015-08-03
6587577,2015-08-24
1498731,2013-09-03
1498731,2013-11-26
1498731,2013-12-11
1498731,2014-04-02
1498731,2014-04-14
1498731,2014-05-13
1498731,2014-05-18
1498731,2014-06-13
1498731,2014-06-18
1498731,2014-09-15
1498731,2014-10-09
1498731,2014-10-25
1498731,2014-11-24
1498731,2014-12-18
1498731,2015-01-16
1498731,2015-02-15
1498731,2015-03-14
