id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
969502,"Artist's House in Dedham, MA",956336,Dana,,West Roxbury,42.255315328779794,-71.15339829358483,Entire home/apt,100,2,9,2015-09-14,4.22,1,115
3858697,"NEWTON/CLOSE TO BOSTON, UNIVERSITY",19907707,,,Brighton,42.35548135112894,-71.17623830997144,Entire home/apt,200,1,11,2015-09-28,0.99,1,311
7775074,"Luxurious, spacey apt. in Cambridge",39536288,Alex,,Downtown,42.36974059537785,-71.07251423541108,Entire home/apt,340,1,2,2015-08-31,1.20,3,182
1763542,Cambridgeport room,9269717,Pat,,Allston,42.35826441367985,-71.11287383108716,Private room,85,2,7,2015-09-06,2.08,2,348
1584331,Brookline near Longwood Hospitals,5350366,Scott,,Mission Hill,42.33430643451577,-71.11377047322372,Private room,80,4,12,2015-07-14,0.49,2,238
5525432,"Cozy,nice and clean",15154687,Taskin,,Charlestown,42.38408772258681,-71.08298194631422,Private room,75,1,46,2015-09-26,6.67,14,345
5928806,Comfortable Private Room Close to T,4292091,Geng,,Charlestown,42.38603042255757,-71.08221171028632,Private room,60,2,1,2015-05-12,0.21,2,275
3889326,Spacious Room in Brookline Near BU ,19982308,Carson,,Allston,42.349845497598686,-71.12468028629506,Shared room,71,1,41,2015-09-01,3.17,1,273
602292,Harvard Sq Cottage by Charles river,2830287,Christopher,,Allston,42.37402899478029,-71.12520604261428,Entire home/apt,170,2,37,2015-09-29,0.95,1,108
8338662,1-BR apartment / Square and river,29374848,Craig,,Allston,42.37403500930678,-71.12449028261183,Entire home/apt,190,2,0,,,2,68
5969869,great location Cambridgeport,9269717,Pat,,Allston,42.35736208575493,-71.11287339893579,Private room,85,2,3,2015-09-25,3,2,323
194197,Private Room in Harvard Square,87398,Jr,,Allston,42.372841711588244,-71.12333192466387,Private room,130,2,13,2013-09-13,0.26,1,353
8541800,Comfy Porch W/Fireplace and Laundry,9382242,Karen,,Charlestown,42.38453975282647,-71.08381917528997,Private room,45,1,1,2015-09-27,1,1,334
6092887,BEAUTIFUL ROOM in LARGE 3 BEDROOM,1550610,Arvind,,Allston,42.366237351405076,-71.11277601314018,Private room,60,3,0,,,1,139
1097262,Harvard/MIT/BU/Central Square Room,6030020,Jason,,Allston,42.356286492382516,-71.1109531740805,Private room,95,3,23,2015-08-14,0.79,1,351
8328000,SPECIALLY  ELEGANT 6rm SUNNY &COMFY,35625857,Rika,,Allston,42.36970175806789,-71.11381301513524,Entire home/apt,190,3,0,,,1,46
4340110,Bedroom next to Boston University,22531540,Yaoming,,Allston,42.350903432760674,-71.12189967610782,Private room,109,2,45,2015-09-02,4.10,1,350
6609053,Old School Boston Character,733812,Kaitlin,,Brighton,42.33527492853247,-71.14763379369883,Private room,75,1,10,2015-08-18,2.56,1,0
7033472,2bd close to Sullivan and Assembly!,26482062,Luisa,,Charlestown,42.385601374415636,-71.0801214658073,Entire home/apt,160,2,3,2015-08-30,1.38,1,37
5525486,"Cozy,nice and clean room",15154687,Taskin,,Charlestown,42.38439344399471,-71.08382579314834,Private room,65,1,39,2015-09-28,5.71,14,335
6958359,Private room in Harvard Sq. apt.,33351714,Rosalie,,Allston,42.369348880387804,-71.11612846559075,Private room,75,1,14,2015-08-22,4.20,2,75
7757680,2 Bedroom Apartment in Brookline MA,17512521,Walter,,Longwood Medical Area,42.33576565825825,-71.11268914356695,Entire home/apt,249,1,7,2015-09-27,4.77,1,351
7260066,Great Harvard Summer Sublet,11985138,Peter,,Allston,42.36547743334371,-71.11365730917386,Private room,79,1,1,2015-08-31,0.88,2,59
1476154,Private room/bath ctrl. Cambridge,7900241,Richard,,Allston,42.364898790541,-71.11290172239323,Private room,120,2,44,2015-09-30,1.76,1,248
5670423,One-BR townhouse / Square & River,29374848,Craig,,Allston,42.37370510752996,-71.12511275026964,Entire home/apt,200,1,6,2015-07-25,1.24,2,109
