id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
734321,"Downtown East Austin Loft,1bd/1bth ",3827537,Guadalupe,,78702,30.27846796573774,-97.71865061459842,Private room,78,1,41,2015-03-17,1.3,1,295
3341224,Quaint Eastside Bungalow,15312298,Bree,,78702,30.266298908469746,-97.71641375219073,Entire home/apt,550,2,3,2015-03-20,0.4,1,176
326839,Eastside Treasure for SXSW ,1671318,Kelsey,,78702,30.260523986240592,-97.71214109342637,Entire home/apt,400,3,4,2015-03-19,0.1,1,365
4676746,3BR/2.5BA Modern Downtown Austin ,4641823,Erica,,78702,30.2637120462829,-97.71383430269627,Entire home/apt,999,2,0,,,140,65
728680,"Central Austin home, close to train",505903,Joanna,,78702,30.277281758853526,-97.70947815962674,Entire home/apt,125,3,17,2015-03-19,0.6,2,57
5532737,Eastside 2BR close to everything!,9209388,Angela,,78702,30.27221371041971,-97.71670649282711,Entire home/apt,200,2,1,2015-03-22,0.5,1,56
74637,Urban Loft in East Austin,393193,Shelley,,78702,30.259748572662517,-97.71601435271806,Entire home/apt,150,2,7,2015-03-23,0.1,2,319
6297341,"Downtown Farmhouse: Chickens, Bikes",880571,Angel,,78702,30.271238818309314,-97.7232492676747,Entire home/apt,250,2,0,,,7,344
2222997,East Austin Loft,8011518,Kate,,78702,30.25921631415075,-97.71645325240948,Entire home/apt,225,2,5,2015-03-24,0.3,1,56
314152,2 bdrm Condo at  360 Bridge,1614097,Denise,,78730,30.356719778147816,-97.79620866803532,Entire home/apt,350,4,0,,,1,365
727715,NEW Garage Apartment-Central Austin,3771151,Keri,,78731,30.309496670853466,-97.75256783204465,Entire home/apt,160,1,14,2015-04-12,0.8,1,360
5112773,Lakeside home w/ spectacular views,574218,Matthew,,78731,30.316454683677375,-97.77592867367244,Entire home/apt,1750,2,0,,,2,104
5600950,1BR Apartment ,10930927,John,,78745,30.219861487599925,-97.77222909954291,Entire home/apt,400,1,0,,,1,50
3542048,Creekside Oasis,5289153,Ashley,,78745,30.20788692521359,-97.77034347477635,Entire home/apt,200,1,0,,,1,0
934182,Recharging Zone in S. Austin,1872621,RAZ: Rebecca A. Z.,,78745,30.20168612438595,-97.81076594131162,Private room,50,1,3,2015-04-09,0.2,1,365
356521,nora'S ROOM  on nature preserve ,681301,Coleman,,78745,30.208537983213613,-97.77030932979693,Private room,36,2,20,2015-04-13,0.5,4,365
1384011,Cute & spacious bungalow in Austin,7492142,Josie,,78745,30.215132212330236,-97.8064867361501,Entire home/apt,700,3,0,,,1,123
5284932,Classic Convenient 3/2 South Austin,7939636,Amber & Jared,,78745,30.185429773690238,-97.78698210892118,Entire home/apt,300,2,0,,,1,344
4141322,Apartment available for for ACL,916736,Cavason,,78745,30.22165459627087,-97.79176756604782,Entire home/apt,150,1,0,,,1,222
581120,New 5BR Austin home F1 Formula One ,1735845,Robie,,78745,30.21587382066243,-97.810142772272,Entire home/apt,800,1,10,2015-05-04,0.3,1,365
3907135,7 miles to Zilker Park (ACL)-3 beds,11515967,Emma,,78748,30.179730856885914,-97.82413754540637,Entire home/apt,200,2,0,,,1,365
2461057,single bedroom w/ private bathroom ,12159841,Phoebe,,78748,30.177687604693524,-97.80085999264361,Private room,125,1,0,,,1,365
5769,NW Austin Rooms,8186,Elizabeth,,78729,30.45596396088873,-97.78370172423466,Private room,35,1,161,2015-04-27,2.6,1,117
191577,Austin home in wonderful location!,926780,Aliza,,78752,30.324270235431104,-97.72121313864227,Entire home/apt,239,1,0,,,1,365
5620185,SXSW - 2/1 Bungalow Basecamp,17270608,Paige,,78752,30.323797128779773,-97.71699864628003,Entire home/apt,480,2,0,,,1,47
4726186,Two Bedroom for SXSW Easy Transit,8940881,Phillip,,78752,30.334387936202578,-97.71578258988617,Entire home/apt,200,2,0,,,1,365
5569131,"Spacious, New, Studio",20774297,Neha,,78704,30.257913635967512,-97.74637570287966,Entire home/apt,400,1,0,,,1,365
214795,Cute Condo in Coolest Part of Town!,1109019,Kristi,,78704,30.253407866553268,-97.7736884284521,Entire home/apt,195,3,16,2015-03-22,0.4,1,359
759187,Barton Springs Getaway,4001617,Timothy,,78704,30.26060726963734,-97.7692297332139,Entire home/apt,500,2,6,2015-03-23,0.2,1,365
5686914,Private room in SoCo/Downtown ATX,29246992,Robert,,78704,30.25196213212164,-97.74816350637444,Private room,85,1,0,,,1,326
5329839,Prime SOCO Loft-Walk to Everything!,27620362,Peter,,78704,30.25084629850432,-97.74984877195962,Entire home/apt,600,3,0,,,1,365
2394252,stunning,1991877,Lemuel,,78704,30.23349169222394,-97.7745430745714,Private room,333,1,0,,,1,365
2744228,Modern 4 Bedroom walk to SoCo,6081632,Matthew,,78704,30.251286172074128,-97.74422483150526,Entire home/apt,585,3,2,2015-03-22,0.9,1,365
5579492,South Austin Near Downtown,9702734,Jeffrey,,78704,30.25523048563539,-97.7615399512268,Entire home/apt,300,1,0,,,1,51
929543,South Congress Hip & Clean Cottage,347512,Carol,,78704,30.23928305624652,-97.74653026607355,Entire home/apt,300,4,5,2014-11-29,0.2,1,365
714922,South Central Treetop Guesthouse!!!,3295530,Susan,,78704,30.241517912671156,-97.76464618751305,Entire home/apt,189,2,53,2015-04-25,1.7,1,312
5615910,Cozy Room in Mid Century SoCo Home,28887366,Jenna,,78704,30.24645970825877,-97.7374382327353,Private room,125,2,1,2015-03-13,0.4,5,105
5211801,1BR Convenient Austin Condo ,4641823,Erica,,78704,30.253429597833094,-97.77295547305785,Entire home/apt,93,2,1,2015-03-19,0.5,140,352
5297037,BRAND NEW 1BD on S. LAMAR,27384354,Rob,,78704,30.234626954117008,-97.79343359230886,Entire home/apt,129,2,4,2015-05-19,1.9,1,360
660547,Vintage SoCo Hilltop Home,408888,Kat,,78704,30.244985787378955,-97.74581207224927,Entire home/apt,1300,4,0,,,6,142
202187,South Congress Studio Apartment,989596,John,,78704,30.247760970391628,-97.74527209281085,Entire home/apt,109,1,217,2015-05-18,4.9,2,323
4347371,Charming Travis Heights Cottage,5277430,Vanessa,,78704,30.24824779639348,-97.743646916837,Entire home/apt,325,3,0,,,1,194
5773079,"Cozy Space, Great Location",29950867,Julia,,78704,30.227538586183595,-97.75608597809025,Private room,40,1,4,2015-05-06,2.8,1,322
2292257,(B) Downtown Two Bedroom Apartment,11709000,Andrew,,78704,30.25727714437381,-97.75191703577121,Entire home/apt,68,2,28,2015-03-11,1.8,9,146
694315,1BR South Austin Steps from 1st,3552952,Karen,,78704,30.246863875255027,-97.75782616685962,Entire home/apt,99,2,1,2015-02-27,0.3,1,356
1932112,Awesome 2 Bedroom S. Lamar SXSW,9972189,Jon,,78704,30.236112895079604,-97.78499421192741,Entire home/apt,300,1,3,2015-03-22,1.3,1,362
