id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4499492,Rest at Rainbow's End,9890802,Christina,,Foster-Powell,45.490832123171906,-122.5862742703003,Private room,54,2,41,2015-08-31,4.14,1,164
5815937,Family home in SE Portland,30158502,Ben,,Lents,45.48148631200646,-122.56146586337509,Entire home/apt,115,1,2,2015-06-27,0.81,1,131
2448629,"Liebe Guesthouse, Eastport Plaza",12523076,Kim Huong,,Lents,45.48618871694319,-122.57713413752722,Entire home/apt,125,7,3,2015-07-16,0.53,2,362
2738725,Powell Butte Nature - Alder Room,421792,Jesse,,Pleasant Valley,45.48775364324652,-122.51678118416953,Private room,65,1,5,2015-08-30,1.79,5,336
6924491,Cozy Private Room with garden view,6493480,Susan,,Pleasant Valley,45.47622052378421,-122.52341792754933,Private room,60,1,10,2015-08-27,4.41,1,362
4710970,Newly remodeled house in quiet area,24310581,Robbie,,Pleasant Valley,45.468436976590745,-122.5444131057342,Entire home/apt,195,3,5,2015-08-01,0.61,1,133
8106792,"SE Portland, dog friendly",8291418,Colleen,,Pleasant Valley,45.46151968733821,-122.54297233881604,Private room,50,1,0,,,1,364
8126529,Pleasant Valley Retreat,42681945,Matthew,,Pleasant Valley,45.47014706978385,-122.49907635743718,Private room,75,1,0,,,1,341
5383467,Sweet Room in Charming SE Home,19071730,Mary & Jason,,Mt. Scott-Arleta,45.48336030563873,-122.6017901317601,Private room,50,2,10,2015-08-22,1.68,4,339
7535860,Garden oasis in Mt. Scott,8536381,Cynthia,,Mt. Scott-Arleta,45.48538266210992,-122.59835872889322,Entire home/apt,85,3,1,2015-08-02,0.94,1,17
6867040,Craftsman with Air Conditioning,273707,Mary,,Mt. Scott-Arleta,45.48364627327339,-122.58295221100796,Entire home/apt,95,2,2,2015-08-18,2,1,245
4511736,Holgate Hideaway,7093479,Lindsay & Josh,,Mt. Scott-Arleta,45.48745401379203,-122.60044549908474,Entire home/apt,140,2,25,2015-08-30,2.93,1,346
7497743,"Spacious, Welcoming Woodstock Home",39270453,Stephen,,Mt. Scott-Arleta,45.47945915992395,-122.59230239412196,Entire home/apt,150,1,2,2015-08-07,1.87,1,242
3647253, Private studio w/ parking (RV ok),18431775,Samira,,Mt. Scott-Arleta,45.47781236377085,-122.58214497691448,Entire home/apt,114,1,16,2015-07-28,1.24,1,300
4977571,Portland Oasis,24878574,Nicole,,Mt. Scott-Arleta,45.48077416035496,-122.60088800142333,Private room,45,1,3,2015-08-09,1.34,1,355
5383274,Stunning Room in Charming SE Home,19071730,Mary & Jason,,Mt. Scott-Arleta,45.48305288673712,-122.6015479823278,Private room,60,2,7,2015-07-24,2.12,4,342
3731755,Charming Creative Craftsman SE PDX,19071730,Mary & Jason,,Mt. Scott-Arleta,45.48366087108933,-122.60189760453193,Entire home/apt,234,3,31,2015-08-12,2.40,4,320
1212986,Private Room-Great patio-Hot tub,6379380,Julio,,Mt. Scott-Arleta,45.47834608063788,-122.59700468491334,Private room,49,2,4,2015-08-09,0.15,2,354
2325990,Quiet & Sunny Modern Cottage,6264516,Laura,,Multnomah,45.46599981458669,-122.72503303464485,Entire home/apt,125,1,12,2015-08-27,1.95,1,362
1467572,Family Friendly with a View,7861096,,,Multnomah,45.47214756608899,-122.71016472404014,Entire home/apt,350,1,20,2015-08-23,0.81,1,210
5105762,McHoof Haudin Haus,26381987,Kim & Shawn,,Multnomah,45.47390545019708,-122.70690597466638,Entire home/apt,200,2,25,2015-08-28,4.36,1,343
357732,"Cheerful, musical, eclectic home ",1810476,Susan,,Multnomah,45.46603947322078,-122.71599316831667,Private room,50,2,6,2015-03-16,0.15,2,317
5048091,"""Fox Lair"" Cottage",12323718,Beth,,Multnomah,45.46056829446307,-122.72130526657759,Entire home/apt,99,2,18,2015-08-10,2.81,1,323
4340119,Tranquil Modern in SW Portand,14718745,Amerinda,,Multnomah,45.472465639636326,-122.70801159738848,Private room,79,2,30,2015-08-23,3.04,1,340
7173741,Top notch gem in awesome neighbor..,37575586,Elie,,Multnomah,45.47069892610649,-122.70248024786804,Entire home/apt,156,1,15,2015-09-01,9.00,1,355
386687,The Heart of Multnomah Village,532509,Maria & Kenyon,,Multnomah,45.470128376570685,-122.7140865931903,Entire home/apt,125,2,71,2015-08-20,1.77,1,334
8170975,*Clean & Tidy Apartment w/ Couch*,22257042,Morgan,,Multnomah,45.46725435160797,-122.70776503674062,Shared room,40,1,0,,,1,330
4941241,Garden Oasis in SW Portland,2894690,Mary Anne,,Multnomah,45.4753066179539,-122.71457090642782,Private room,73,1,11,2015-08-13,2.60,1,89
6436971,Beautiful home in Multnomah Village,33603454,Ann,,Multnomah,45.471754077876476,-122.70519517788924,Private room,90,1,13,2015-08-27,8.30,2,343
4719745, Contemporary private room and bath,24380966,Deborah,,Multnomah,45.463489061209984,-122.71528053704006,Private room,60,2,21,2015-08-19,4.01,1,354
5334125,Private Room in SW Portland,16130400,Steve,,Multnomah,45.469189207294214,-122.70385176669276,Private room,69,1,23,2015-08-30,3.92,1,81
1164089,Weekends only- Multnomah Village,5209378,Nancy,,Multnomah,45.46804853808098,-122.71374730550687,Private room,60,1,39,2015-08-30,1.47,1,361
4440990,Multnomah Village Studio,23051392,Nick,,Multnomah,45.465406664302456,-122.71133868392302,Entire home/apt,107,2,20,2015-08-29,2.46,1,350
4085176,Condo in the Village,21189128,,,Multnomah,45.46680272213609,-122.71137122441048,Entire home/apt,196,3,10,2015-07-30,0.87,1,332
7662106,Christmas in Multnomah Village,33603454,Ann,,Multnomah,45.473407267731844,-122.70578334401091,Entire home/apt,300,5,0,,,2,15
885006,Cozy Room in House with Puppy!  SW,4688334,Gina,,Multnomah,45.46349780300786,-122.7093646199165,Private room,47,1,71,2015-08-30,2.30,1,348
5030141,Cozy Upstairs Nest in the Village,25392304,Hannah & Toby,,Multnomah,45.46397090423387,-122.7224824824988,Private room,60,1,2,2015-08-23,0.29,1,267
637011,"Eclectic, cheerful, musical home",1810476,Susan,,Multnomah,45.46553871386771,-122.71443478978071,Private room,50,1,7,2015-08-29,0.20,2,275
1070093,Family and Eco-Friendly 4bdrm home,5887937,Amanda,,Sellwood-Moreland Improvement League,45.46060291806477,-122.65128337027063,Entire home/apt,245,1,28,2015-08-17,1.00,1,304
699667,Old Portland Style 2 Story House,3589314,Nicole,,Sellwood-Moreland Improvement League,45.46817656320386,-122.65251078664188,Private room,65,1,69,2015-08-11,2.34,1,339
635672,Beautiful Portland City Home!,1368638,John,,Sellwood-Moreland Improvement League,45.47971611394487,-122.64949025541341,Entire home/apt,129,1,124,2015-07-16,3.52,4,3
7073566,Sellwood Carriage House,18579749,Kathie,,Sellwood-Moreland Improvement League,45.46983761204692,-122.65392063663101,Entire home/apt,110,1,10,2015-08-31,6.12,1,119
1965020,"Bedroom, Bikes, and Breakfast!",8474325,Kristin,,Sellwood-Moreland Improvement League,45.47330849454879,-122.64563138271717,Private room,62,1,168,2015-08-24,7.88,4,315
4907548,Sellwood Luxury Studio Home,25267321,Jennifer,,Sellwood-Moreland Improvement League,45.458676847232944,-122.65361232786418,Entire home/apt,95,2,25,2015-07-28,3.06,1,324
